Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Sando,2024-05-11 04:20:45,00:00:21,Autoplayed: user action: None; ,Genre Specific Moment Clip 2: Mother of the Bride,HOOK,TCL Malone HDR10 Smart TV,00:00:21,00:00:21,US (United States)
Sando,2024-05-08 01:41:42,00:00:25,Autoplayed: user action: None; ,This Is Us: Season 6: Miguel (Episode 15),,TCL Malone HDR10 Smart TV,00:00:25,00:00:25,US (United States)
Sando,2024-05-08 00:58:36,00:42:34,,This Is Us: Season 6: The Night Before the Wedding (Episode 14),,TCL Malone HDR10 Smart TV,00:41:08,00:41:08,US (United States)
Sando,2024-05-08 00:55:03,00:00:11,,First Wives Club: Season 3: What Becomes of the Brokenhearted? (Episode 3),,TCL Malone HDR10 Smart TV,00:00:11,00:00:11,US (United States)
Sando,2024-05-08 00:54:41,00:00:19,Autoplayed: user action: None; ,First Wives Club: Season 1_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:19,00:00:19,US (United States)
Sando,2024-05-07 03:48:10,00:00:57,Autoplayed: user action: None; ,First Wives Club: Season 3: What Becomes of the Brokenhearted? (Episode 3),,TCL Malone HDR10 Smart TV,00:00:57,Not latest view,US (United States)
Sando,2024-05-07 02:52:30,00:28:41,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 3: Stop in the Name of Love (Episode 2),,TCL Malone HDR10 Smart TV,00:28:41,00:28:41,US (United States)
Sando,2024-05-07 02:11:15,00:32:39,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 3: You Can’t Hurry Love (Episode 1),,TCL Malone HDR10 Smart TV,00:34:37,00:34:37,US (United States)
Sando,2024-05-07 01:34:43,00:36:28,,First Wives Club: Season 2: End of the Road (Episode 10),,TCL Malone HDR10 Smart TV,00:36:28,00:36:28,US (United States)
Sando,2024-05-07 01:31:56,00:02:41,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 2: Spend My Life With You (Episode 9),,TCL Malone HDR10 Smart TV,00:25:33,00:25:33,US (United States)
Sando,2024-05-07 01:31:22,00:00:28,Autoplayed: user action: None; ,Season 1 Trailer: John Mulaney Presents: Everybody’s In L.A,TRAILER,TCL Malone HDR10 Smart TV,00:00:28,00:00:28,US (United States)
Sando,2024-05-05 04:54:44,00:21:42,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 2: Spend My Life With You (Episode 9),,TCL Malone HDR10 Smart TV,00:22:53,Not latest view,US (United States)
Sando,2024-05-05 04:47:31,00:06:49,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 2: This Is How We Do It (Episode 8),,TCL Malone HDR10 Smart TV,00:27:33,00:27:33,US (United States)
Sando,2024-05-05 04:26:04,00:18:13,Autoplayed: user action: User_Interaction; ,Anyone But You,,TCL Malone HDR10 Smart TV,01:36:06,01:36:06,US (United States)
Sando,2024-05-05 04:21:48,00:00:06,Autoplayed: user action: None; ,Trailer: Resort To Love,TRAILER,TCL Malone HDR10 Smart TV,00:00:06,00:00:06,US (United States)
Sando,2024-05-05 02:35:54,01:11:17,Autoplayed: user action: User_Interaction; ,Anyone But You,,TCL Malone HDR10 Smart TV,01:29:17,Not latest view,US (United States)
Sando,2024-05-05 02:16:43,00:18:38,,First Wives Club: Season 2: This Is How We Do It (Episode 8),,TCL Malone HDR10 Smart TV,00:18:38,Not latest view,US (United States)
Sando,2024-05-05 01:40:52,00:17:14,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 2: Caught Out There (Episode 7),,TCL Malone HDR10 Smart TV,00:26:33,00:26:33,US (United States)
Sando,2024-05-04 22:25:37,00:09:20,,First Wives Club: Season 2: Caught Out There (Episode 7),,TCL Malone HDR10 Smart TV,00:09:20,Not latest view,US (United States)
Sando,2024-05-04 21:57:09,00:28:23,,First Wives Club: Season 2: Ex-Factor (Episode 6),,TCL Malone HDR10 Smart TV,00:28:23,00:28:23,US (United States)
Sando,2024-05-04 21:56:31,00:00:34,,First Wives Club: Season 2: Not Gon' Cry (Episode 5),,TCL Malone HDR10 Smart TV,00:27:08,00:27:08,US (United States)
Sando,2024-05-04 20:07:29,00:26:38,,First Wives Club: Season 2: Not Gon' Cry (Episode 5),,TCL Malone HDR10 Smart TV,00:26:38,Not latest view,US (United States)
Sando,2024-05-04 19:41:54,00:25:29,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 2: Freak Like Me (Episode 4),,TCL Malone HDR10 Smart TV,00:25:55,00:25:55,US (United States)
Sando,2024-05-04 19:07:27,00:28:33,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 2: What About Your Friends (Episode 3),,TCL Malone HDR10 Smart TV,00:27:48,00:27:48,US (United States)
Sando,2024-05-04 18:42:20,00:25:03,,First Wives Club: Season 2: On Bended Knee (Episode 2),,TCL Malone HDR10 Smart TV,00:28:00,00:28:00,US (United States)
Sando,2024-05-04 18:37:18,00:03:01,,First Wives Club: Season 2: On Bended Knee (Episode 2),,TCL Malone HDR10 Smart TV,00:03:01,Not latest view,US (United States)
Sando,2024-05-04 18:10:09,00:27:04,,First Wives Club: Season 2: Independent Women (Episode 1),,TCL Malone HDR10 Smart TV,00:28:25,00:28:25,US (United States)
Sando,2024-05-04 17:39:23,00:30:41,,First Wives Club: Season 1: Vengeance (Episode 9),,TCL Malone HDR10 Smart TV,00:30:41,00:30:41,US (United States)
Sando,2024-05-04 17:13:32,00:25:48,,First Wives Club: Season 1: One Night Only (Episode 8),,TCL Malone HDR10 Smart TV,00:25:48,00:25:48,US (United States)
Sando,2024-05-04 17:12:00,00:01:30,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 1: Something Blue (Episode 7),,TCL Malone HDR10 Smart TV,00:24:52,00:24:52,US (United States)
Sando,2024-05-04 17:11:39,00:00:15,Autoplayed: user action: None; ,Anyone But You_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:15,00:00:15,US (United States)
Sando,2024-05-04 17:11:30,00:00:05,Autoplayed: user action: None; ,Main Character Clip 2: From Scratch,HOOK,TCL Malone HDR10 Smart TV,00:00:05,00:00:05,US (United States)
Sando,2024-05-04 06:41:36,01:06:30,Autoplayed: user action: User_Interaction; ,Anyone But You,,TCL Malone HDR10 Smart TV,01:06:32,Not latest view,US (United States)
Sando,2024-05-03 02:34:54,00:05:11,,First Wives Club: Season 1: Something Blue (Episode 7),,TCL Malone HDR10 Smart TV,00:23:25,Not latest view,US (United States)
Sando,2024-05-03 02:10:05,00:18:18,,First Wives Club: Season 1: Something Blue (Episode 7),,TCL Malone HDR10 Smart TV,00:18:18,Not latest view,US (United States)
Sando,2024-05-03 01:40:29,00:21:10,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 1: The Glow Up (Episode 6),,TCL Malone HDR10 Smart TV,00:29:49,00:29:49,US (United States)
Sando,2024-05-03 01:40:08,00:00:10,Autoplayed: user action: None; ,Anyone But You_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:10,Not latest view,US (United States)
Sando,2024-04-30 02:59:14,00:08:28,Autoplayed: user action: None; ,First Wives Club: Season 1: The Glow Up (Episode 6),,TCL Malone HDR10 Smart TV,00:08:28,Not latest view,US (United States)
Sando,2024-04-30 02:34:51,00:24:20,,First Wives Club: Season 1: What Happens Upstate (Episode 5),,TCL Malone HDR10 Smart TV,00:24:20,00:24:20,US (United States)
Sando,2024-04-30 02:08:48,00:25:59,,First Wives Club: Season 1: Storytelling (Episode 4),,TCL Malone HDR10 Smart TV,00:25:59,00:25:59,US (United States)
Sando,2024-04-30 01:35:25,00:24:12,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 1: Diamonds Are Forever (Episode 3),,TCL Malone HDR10 Smart TV,00:24:14,00:24:14,US (United States)
Sando,2024-04-30 01:11:17,00:24:04,,First Wives Club: Season 1: Plan B (Episode 2),,TCL Malone HDR10 Smart TV,00:24:03,00:24:03,US (United States)
Sando,2024-04-30 00:47:05,00:23:55,Autoplayed: user action: User_Interaction; ,First Wives Club: Season 1: Pilot (Episode 1),,TCL Malone HDR10 Smart TV,00:25:31,00:25:31,US (United States)
Sando,2024-04-30 00:46:13,00:00:46,Autoplayed: user action: None; ,First Wives Club: Season 1_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:46,Not latest view,US (United States)
Sando,2024-04-30 00:45:58,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Sweet Magnolias,TRAILER,TCL Malone HDR10 Smart TV,00:00:04,00:00:04,US (United States)
Sando,2024-04-30 00:45:43,00:00:07,Autoplayed: user action: None; ,Part 5 Trailer: The Upshaws,TRAILER,TCL Malone HDR10 Smart TV,00:00:07,00:00:07,US (United States)
Sando,2024-04-30 00:45:33,00:00:08,Autoplayed: user action: None; ,Insecure: Season 1_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:08,00:00:08,US (United States)
Sando,2024-04-28 00:11:21,00:14:17,,Black Beauty Effect: Season 1: The Crown Effect (Episode 3),,TCL Malone HDR10 Smart TV,00:14:23,00:14:23,US (United States)
Sando,2024-04-27 23:27:43,00:38:30,,Black Beauty Effect: Season 1: The Skin Effect (Episode 2),,TCL Malone HDR10 Smart TV,00:42:53,00:42:53,US (United States)
Sando,2024-04-27 20:39:22,00:04:21,Autoplayed: user action: User_Interaction; ,Black Beauty Effect: Season 1: The Skin Effect (Episode 2),,TCL Malone HDR10 Smart TV,00:04:26,Not latest view,US (United States)
Sando,2024-04-27 19:51:53,00:43:00,Autoplayed: user action: User_Interaction; ,Black Beauty Effect: Season 1: The Beat Effect (Episode 1),,TCL Malone HDR10 Smart TV,00:43:02,00:43:02,US (United States)
Sando,2024-04-27 19:43:07,00:00:57,Autoplayed: user action: None; ,Martin: Martin: Season 1_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:57,00:00:57,US (United States)
Sando,2024-04-27 18:57:08,00:30:23,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 5: Do I? (Episode 6),,TCL Malone HDR10 Smart TV,00:30:28,00:30:28,US (United States)
Sando,2024-04-27 18:45:30,00:10:48,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 5: Ain't Broke (Episode 5),,TCL Malone HDR10 Smart TV,00:24:58,00:24:58,US (United States)
Sando,2024-04-27 16:14:59,00:14:05,Autoplayed: user action: None; ,The Upshaws: Part 5: Ain't Broke (Episode 5),,TCL Malone HDR10 Smart TV,00:14:09,Not latest view,US (United States)
Sando,2024-04-27 15:49:20,00:25:20,,The Upshaws: Part 5: Girl Trouble (Episode 4),,TCL Malone HDR10 Smart TV,00:25:24,00:25:24,US (United States)
Sando,2024-04-27 15:20:47,00:28:24,,The Upshaws: Part 5: Background Checkered (Episode 3),,TCL Malone HDR10 Smart TV,00:28:27,00:28:27,US (United States)
Sando,2024-04-27 14:56:58,00:23:41,,The Upshaws: Part 5: Electric Feels (Episode 2),,TCL Malone HDR10 Smart TV,00:23:45,00:23:45,US (United States)
Sando,2024-04-27 14:33:26,00:23:22,,The Upshaws: Part 5: Hail Mary (Episode 1),,TCL Malone HDR10 Smart TV,00:23:25,00:23:25,US (United States)
Sando,2024-04-27 14:08:47,00:24:26,,The Upshaws: Part 4: Auto Motives (Episode 6),,TCL Malone HDR10 Smart TV,00:26:02,00:26:02,US (United States)
Sando,2024-04-27 04:07:39,00:01:31,Autoplayed: user action: None; ,The Upshaws: Part 4: Auto Motives (Episode 6),,TCL Malone HDR10 Smart TV,00:01:35,Not latest view,US (United States)
Sando,2024-04-27 03:41:42,00:25:54,,"The Upshaws: Part 4: Really, Mama? (Episode 5)",,TCL Malone HDR10 Smart TV,00:25:57,00:25:57,US (United States)
Sando,2024-04-27 03:17:55,00:22:59,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 4: Slap Happy (Episode 4),,TCL Malone HDR10 Smart TV,00:23:03,00:23:03,US (United States)
Sando,2024-04-27 03:17:01,00:00:51,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 4: Forbidden Fruit (Episode 3),,TCL Malone HDR10 Smart TV,00:23:58,00:23:58,US (United States)
Sando,2024-04-26 23:52:18,00:23:04,Autoplayed: user action: None; ,The Upshaws: Part 4: Forbidden Fruit (Episode 3),,TCL Malone HDR10 Smart TV,00:23:07,Not latest view,US (United States)
Sando,2024-04-26 23:26:21,00:25:49,,The Upshaws: Part 4: Need Change (Episode 2),,TCL Malone HDR10 Smart TV,00:25:52,00:25:52,US (United States)
Sando,2024-04-26 22:57:42,00:26:12,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 4: Thera Please (Episode 1),,TCL Malone HDR10 Smart TV,00:26:17,00:26:17,US (United States)
Sando,2024-04-26 22:27:37,00:26:41,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 3: Now What (Episode 8),,TCL Malone HDR10 Smart TV,00:26:46,00:26:46,US (United States)
Sando,2024-04-26 21:53:26,00:22:27,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 3: Heart Matters (Episode 7),,TCL Malone HDR10 Smart TV,00:22:23,00:22:23,US (United States)
Sando,2024-04-26 00:26:20,00:24:04,,The Upshaws: Part 3: Heart Wants (Episode 6),,TCL Malone HDR10 Smart TV,00:24:08,00:24:08,US (United States)
Sando,2024-04-26 00:05:07,00:21:10,,The Upshaws: Part 3: Lane Change (Episode 5),,TCL Malone HDR10 Smart TV,00:21:13,00:21:13,US (United States)
Sando,2024-04-25 23:41:01,00:24:02,,The Upshaws: Part 3: Off Beat (Episode 4),,TCL Malone HDR10 Smart TV,00:24:05,00:24:05,US (United States)
Sando,2024-04-25 23:17:17,00:23:41,,The Upshaws: Part 3: Treading Water (Episode 3),,TCL Malone HDR10 Smart TV,00:23:44,00:23:44,US (United States)
Sando,2024-04-25 22:52:09,00:25:04,,The Upshaws: Part 3: Home Repairs (Episode 2),,TCL Malone HDR10 Smart TV,00:25:08,00:25:08,US (United States)
Sando,2024-04-25 22:05:18,00:24:14,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 3: The Unforgiven (Episode 1),,TCL Malone HDR10 Smart TV,00:23:12,00:23:12,US (United States)
Sando,2024-04-25 21:59:41,00:01:19,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 2: Goin' In (Episode 8),,TCL Malone HDR10 Smart TV,00:27:14,00:27:14,US (United States)
Sando,2024-04-25 03:13:40,00:26:26,Autoplayed: user action: None; ,The Upshaws: Part 2: Goin' In (Episode 8),,TCL Malone HDR10 Smart TV,00:26:30,Not latest view,US (United States)
Sando,2024-04-25 02:48:30,00:25:07,,"The Upshaws: Part 2: Sista, Sista (Episode 7)",,TCL Malone HDR10 Smart TV,00:25:11,00:25:11,US (United States)
Sando,2024-04-25 02:22:59,00:25:27,,The Upshaws: Part 2: New Growth (Episode 6),,TCL Malone HDR10 Smart TV,00:25:31,00:25:31,US (United States)
Sando,2024-04-25 01:57:26,00:25:27,,The Upshaws: Part 2: Duct Up (Episode 5),,TCL Malone HDR10 Smart TV,00:25:31,00:25:31,US (United States)
Sando,2024-04-25 01:44:53,00:12:27,,The Upshaws: Part 2: Control Issues (Episode 4),,TCL Malone HDR10 Smart TV,00:24:45,00:24:45,US (United States)
Sando,2024-04-25 01:04:51,00:12:17,,The Upshaws: Part 2: Control Issues (Episode 4),,TCL Malone HDR10 Smart TV,00:12:21,Not latest view,US (United States)
Sando,2024-04-25 00:41:30,00:23:15,,"The Upshaws: Part 2: Testing, Testing (Episode 3)",,TCL Malone HDR10 Smart TV,00:23:19,00:23:19,US (United States)
Sando,2024-04-25 00:15:17,00:26:09,,The Upshaws: Part 2: Bennie's Woman (Episode 2),,TCL Malone HDR10 Smart TV,00:26:12,00:26:12,US (United States)
Sando,2024-04-24 23:49:08,00:26:05,,The Upshaws: Part 2: Maybe Daddy (Episode 1),,TCL Malone HDR10 Smart TV,00:26:09,00:26:09,US (United States)
Sando,2024-04-24 23:22:14,00:26:43,Autoplayed: user action: User_Interaction; ,The Upshaws: Part 1: The Backslide (Episode 10),,TCL Malone HDR10 Smart TV,00:25:19,00:25:19,US (United States)
Sando,2024-04-24 22:53:45,00:28:25,,The Upshaws: Part 1: Gloves Off (Episode 9),,TCL Malone HDR10 Smart TV,00:28:29,00:28:29,US (United States)
Sando,2024-04-24 22:26:41,00:26:58,,The Upshaws: Part 1: Night Out (Episode 8),,TCL Malone HDR10 Smart TV,00:27:01,00:27:01,US (United States)
Sando,2024-04-24 22:02:02,00:24:34,,The Upshaws: Part 1: Yard Sale (Episode 7),,TCL Malone HDR10 Smart TV,00:24:34,00:24:34,US (United States)
Sando,2024-04-24 03:44:29,00:26:23,,The Upshaws: Part 1: Last Straw (Episode 6),,TCL Malone HDR10 Smart TV,00:26:27,00:26:27,US (United States)
Sando,2024-04-24 03:18:04,00:26:20,,The Upshaws: Part 1: Ridin' Dirty (Episode 5),,TCL Malone HDR10 Smart TV,00:26:23,00:26:23,US (United States)
Sando,2024-04-24 02:53:30,00:24:29,,The Upshaws: Part 1: Big Plans (Episode 4),,TCL Malone HDR10 Smart TV,00:27:37,00:27:37,US (United States)
Sando,2024-04-24 02:50:07,00:03:05,,The Upshaws: Part 1: Big Plans (Episode 4),,TCL Malone HDR10 Smart TV,00:03:08,Not latest view,US (United States)
Sando,2024-04-24 02:23:57,00:26:06,,The Upshaws: Part 1: Joy Ride (Episode 3),,TCL Malone HDR10 Smart TV,00:26:10,00:26:10,US (United States)
Sando,2024-04-24 01:56:18,00:27:34,,The Upshaws: Part 1: The Hook-Up (Episode 2),,TCL Malone HDR10 Smart TV,00:27:38,00:27:38,US (United States)
Sando,2024-04-24 01:37:56,00:18:15,,The Upshaws: Part 1: Birthday B.S. (Episode 1),,TCL Malone HDR10 Smart TV,00:24:55,00:24:55,US (United States)
Sando,2024-04-24 01:37:31,00:00:03,,Young Sheldon: Season 4: Training Wheels and an Unleashed Chicken (Episode 3),,TCL Malone HDR10 Smart TV,00:00:03,00:00:03,US (United States)
Sando,2024-04-24 01:37:25,00:00:04,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_01_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:04,00:00:04,US (United States)
Sando,2024-04-24 01:37:07,00:00:08,Autoplayed: user action: User_Interaction; ,Blood & Water: Season 4: Bad Decisions (Episode 3),,TCL Malone HDR10 Smart TV,00:43:06,00:43:06,US (United States)
Sando,2024-04-24 01:36:50,00:00:04,Autoplayed: user action: None; ,First Wives Club: Season 1_hook_04_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:04,00:00:04,US (United States)
Sando,2024-04-24 00:37:21,00:22:09,,Blood & Water: Season 4: Bad Decisions (Episode 3),,TCL Malone HDR10 Smart TV,00:43:00,Not latest view,US (United States)
Sando,2024-04-24 00:37:13,00:00:04,Autoplayed: user action: None; ,Season 4 Trailer 1: Blood & Water,TRAILER,TCL Malone HDR10 Smart TV,00:00:04,00:00:04,US (United States)
Sando,2024-04-21 21:23:50,00:20:35,,Blood & Water: Season 4: Bad Decisions (Episode 3),,TCL Malone HDR10 Smart TV,00:20:40,Not latest view,US (United States)
Sando,2024-04-21 21:22:44,00:01:02,Autoplayed: user action: User_Interaction; ,Blood & Water: Season 4: Tick Tock B**** (Episode 2),,TCL Malone HDR10 Smart TV,00:43:42,00:43:42,US (United States)
Sando,2024-04-21 21:22:34,00:00:04,Autoplayed: user action: None; ,Part 4 Relatable Clip: The Upshaws,HOOK,TCL Malone HDR10 Smart TV,00:00:04,00:00:04,US (United States)
Sando,2024-04-21 21:15:41,00:06:40,,The Upshaws: Part 1: Birthday B.S. (Episode 1),,TCL Malone HDR10 Smart TV,00:06:40,Not latest view,US (United States)
Sando,2024-04-21 21:14:23,00:01:03,Autoplayed: user action: None; ,Part 5 Genre Specific Moment Clip: The Upshaws,HOOK,TCL Malone HDR10 Smart TV,00:01:03,00:01:03,US (United States)
Sando,2024-04-19 02:29:52,00:21:20,Autoplayed: user action: User_Interaction; ,Blood & Water: Season 4: Tick Tock B**** (Episode 2),,TCL Malone HDR10 Smart TV,00:42:41,Not latest view,US (United States)
Sando,2024-04-18 00:00:24,00:21:21,,Blood & Water: Season 4: Tick Tock B**** (Episode 2),,TCL Malone HDR10 Smart TV,00:21:22,Not latest view,US (United States)
Sando,2024-04-17 23:59:28,00:00:06,Autoplayed: user action: User_Interaction; ,Blood & Water: Season 1: Fiksation (Episode 1),,TCL Malone HDR10 Smart TV,00:00:07,00:00:07,US (United States)
Sando,2024-04-17 23:55:35,00:00:55,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:55,Not latest view,US (United States)
Sando,2024-04-11 03:32:19,00:11:46,,Young Sheldon: Season 4: Training Wheels and an Unleashed Chicken (Episode 3),,TCL Malone HDR10 Smart TV,00:12:19,Not latest view,US (United States)
Sando,2024-04-11 03:22:53,00:09:21,,"Young Sheldon: Season 4: A Docent, a Little Lady and a Bouncer Named Dalton (Episode 2)",,TCL Malone HDR10 Smart TV,00:17:55,00:17:55,US (United States)
Sando,2024-04-11 02:59:15,00:08:35,,"Young Sheldon: Season 4: A Docent, a Little Lady and a Bouncer Named Dalton (Episode 2)",,TCL Malone HDR10 Smart TV,00:08:35,Not latest view,US (United States)
Sando,2024-04-11 02:41:34,00:17:38,,Young Sheldon: Season 4: Graduation (Episode 1),,TCL Malone HDR10 Smart TV,00:18:13,00:18:13,US (United States)
Sando,2024-04-11 02:22:21,00:19:05,,Young Sheldon: Season 3: A Secret Letter and a Lowly Disc of Processed Meat (Episode 21),,TCL Malone HDR10 Smart TV,00:19:49,00:19:49,US (United States)
Sando,2024-04-11 02:03:24,00:18:55,,Young Sheldon: Season 3: A Baby Tooth and the Egyptian God of Knowledge (Episode 20),,TCL Malone HDR10 Smart TV,00:18:55,00:18:55,US (United States)
Sando,2024-04-11 01:44:00,00:19:22,,Young Sheldon: Season 3: A House for Sale and Serious Woman Stuff (Episode 19),,TCL Malone HDR10 Smart TV,00:19:22,00:19:22,US (United States)
Sando,2024-04-11 01:25:33,00:18:26,,Young Sheldon: Season 3: A Couple Bruised Ribs and a Cereal Box Ghost Detector (Episode 18),,TCL Malone HDR10 Smart TV,00:19:19,00:19:19,US (United States)
Sando,2024-04-11 01:06:45,00:18:45,,Young Sheldon: Season 3: An Academic Crime and a More Romantic Taco Bell (Episode 17),,TCL Malone HDR10 Smart TV,00:19:14,00:19:14,US (United States)
Sando,2024-04-11 00:47:19,00:19:24,,Young Sheldon: Season 3: Pasadena (Episode 16),,TCL Malone HDR10 Smart TV,00:19:24,00:19:24,US (United States)
Sando,2024-04-11 00:26:35,00:18:04,,Young Sheldon: Season 3: A Boyfriend's Ex-Wife and a Good Luck Head Rub (Episode 15),,TCL Malone HDR10 Smart TV,00:18:05,00:18:05,US (United States)
Sando,2024-04-11 00:25:55,00:00:11,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_03_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:11,00:00:11,US (United States)
Sando,2024-04-11 00:25:34,00:00:18,Autoplayed: user action: None; ,Season 1 Trailer: My Life With the Walter Boys,TRAILER,TCL Malone HDR10 Smart TV,00:00:18,00:00:18,US (United States)
Sando,2024-04-06 01:41:08,00:06:06,,The Irishman,,TCL Malone HDR10 Smart TV,01:21:47,01:21:47,US (United States)
Sando,2024-04-05 23:42:15,00:00:03,Autoplayed: user action: None; ,Young Sheldon: Season 3: Body Glitter and a Mall Safety Kit (Episode 12),,TCL Malone HDR10 Smart TV,00:00:33,00:00:33,US (United States)
Sando,2024-04-05 23:22:43,00:19:29,,"Young Sheldon: Season 3: A Live Chicken, A Fried Chicken and Holy Matrimony (Episode 11)",,TCL Malone HDR10 Smart TV,00:19:29,00:19:29,US (United States)
Sando,2024-04-05 23:04:46,00:17:55,,Young Sheldon: Season 3: Teenager Soup and a Little Ball of Fib (Episode 10),,TCL Malone HDR10 Smart TV,00:18:29,00:18:29,US (United States)
Sando,2024-04-05 22:45:56,00:18:48,,"Young Sheldon: Season 3: A Party Invitation, Football Grapes and an Earth Chicken (Episode 9)",,TCL Malone HDR10 Smart TV,00:19:26,00:19:26,US (United States)
Sando,2024-04-05 22:25:14,00:20:40,,Young Sheldon: Season 3: The Sin of Greed and a Chimichanga from Chi-Chi's (Episode 8),,TCL Malone HDR10 Smart TV,00:20:40,00:20:40,US (United States)
Sando,2024-04-05 22:05:54,00:19:18,,Young Sheldon: Season 3: Pongo Pygmaeus and a Culture That Encourages Spitting (Episode 7),,TCL Malone HDR10 Smart TV,00:19:57,00:19:57,US (United States)
Sando,2024-04-05 21:35:56,00:17:22,Autoplayed: user action: User_Interaction; ,Young Sheldon: Season 3: A Parasol and a Hell of an Arm (Episode 6),,TCL Malone HDR10 Smart TV,00:18:03,00:18:03,US (United States)
Sando,2024-04-05 21:16:15,00:19:38,,Young Sheldon: Season 3: A Pineapple and the Bosom of Male Friendship (Episode 5),,TCL Malone HDR10 Smart TV,00:19:38,00:19:38,US (United States)
Sando,2024-04-05 20:58:26,00:17:46,,"Young Sheldon: Season 3: Hobbitses, Physicses and a Ball with Zip (Episode 4)",,TCL Malone HDR10 Smart TV,00:18:18,00:18:18,US (United States)
Sando,2024-04-05 20:40:34,00:17:50,,Young Sheldon: Season 3: An Entrepreneurialist and a Swat on the Bottom (Episode 3),,TCL Malone HDR10 Smart TV,00:18:40,00:18:40,US (United States)
Sando,2024-04-05 20:21:31,00:18:59,,Young Sheldon: Season 3: A Broom Closet and Satan's Monopoly Board (Episode 2),,TCL Malone HDR10 Smart TV,00:18:59,00:18:59,US (United States)
Sando,2024-04-05 20:20:25,00:00:22,Autoplayed: user action: None; ,Young Sheldon: Season 6: Pancake Sunday and Textbook Flirting (Episode 10),,TCL Malone HDR10 Smart TV,00:00:22,00:00:22,US (United States)
Sando,2024-04-05 19:59:42,00:20:33,Autoplayed: user action: User_Interaction; ,Young Sheldon: Season 6: College Dropouts and the Medford Miracle (Episode 9),,TCL Malone HDR10 Smart TV,00:20:30,00:20:30,US (United States)
Sando,2024-04-05 19:31:53,00:20:25,,Young Sheldon: Season 6: Legalese and a Whole Hoo-Ha (Episode 8),,TCL Malone HDR10 Smart TV,00:20:27,00:20:27,US (United States)
Sando,2024-04-05 19:12:41,00:18:23,Autoplayed: user action: User_Interaction; ,Young Sheldon: Season 6: Passion's Harvest and a Sheldocracy (Episode 3),,TCL Malone HDR10 Smart TV,00:19:08,00:19:08,US (United States)
Sando,2024-04-05 18:59:17,00:13:21,,Young Sheldon: Season 6: Future Worf and the Margarita of the South Pacific (Episode 2),,TCL Malone HDR10 Smart TV,00:20:06,00:20:06,US (United States)
Sando,2024-04-05 18:59:08,00:00:06,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_02_16x9,HOOK,TCL Malone HDR10 Smart TV,00:00:06,00:00:06,US (United States)
Sando,2024-04-05 03:03:09,00:06:16,,Young Sheldon: Season 6: Future Worf and the Margarita of the South Pacific (Episode 2),,TCL Malone HDR10 Smart TV,00:06:46,Not latest view,US (United States)
Sando,2024-04-05 02:41:42,00:21:10,,Young Sheldon: Season 6: Four Hundred Cartons of Undeclared Cigarettes and a Niblingo (Episode 1),,TCL Malone HDR10 Smart TV,00:19:14,00:19:14,US (United States)
Sando,2024-03-30 14:32:21,00:00:25,Autoplayed: user action: None; ,This Is Us: Season 1: Pilot (Episode 1),,TCL Malone HDR10 Smart TV,00:00:27,00:00:27,US (United States)
Sando,2024-03-30 02:30:28,00:23:30,Autoplayed: user action: User_Interaction; ,No Hard Feelings,,TCL Malone HDR10 Smart TV,00:23:30,00:23:30,US (United States)
